loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1050558,2594567,7/1/2015,debtconsolidation,0,21957,48 months,7.35,529,C2,Current
1891543,2688094,9/17/2015,healthcare,0,24191,36 months,7.01,747,C3,Current
1532365,2066377,9/6/2015,debtconsolidation,0,26623,60 months,5.64,510,A1,Current
1614623,2550208,4/27/2016,debtconsolidation,0,24213,60 months,8.78,500,B1,Current
1210925,2645150,7/16/2014,debtconsolidation,0,26980,48 months,11.71,707,E1,Current
1480475,2604259,11/9/2014,debtconsolidation,0,20633,36 months,12.85,694,A2,Current
1794445,2428676,6/11/2016,debtconsolidation,0,20209,36 months,14.78,698,A3,Current
1640919,2570817,8/5/2014,debtconsolidation,0,16606,48 months,9.41,416,A1,Current
1579322,2531428,6/6/2014,auto,0,21629,60 months,4.95,408,D2,Current
1050154,2599109,5/3/2016,debtconsolidation,0,12232,60 months,10.07,260,D2,Current
1048136,2525714,7/18/2015,debtconsolidation,0,25292,48 months,4.73,579,B3,Current
1650629,2028749,12/23/2014,homeimprovement,0,11244,48 months,10.83,290,A2,Current
1748897,2442109,6/12/2016,debtconsolidation,0,11500,48 months,13.97,314,A2,Current
1001692,2808471,7/22/2015,debtconsolidation,0,25989,60 months,22.68,728,A3,Current
1666732,2540768,11/17/2015,education,0,20961,60 months,7.89,424,D3,Default
1256755,2619106,9/24/2014,debtconsolidation,0,20867,60 months,11.84,462,B1,Current
1873934,2267841,11/18/2015,debtconsolidation,0,16097,36 months,14.61,555,A2,Current
1499815,2031191,3/1/2016,homeimprovement,0,19499,48 months,5.03,449,C2,Current
1604997,2171669,3/27/2016,debtconsolidation,0,16021,60 months,13.58,369,B2,Current
1215487,2107079,2/9/2015,debtconsolidation,0,22476,60 months,11.73,497,A1,Current
1554053,2484448,8/25/2014,debtconsolidation,0,19598,60 months,12.89,445,A1,Current
1208101,2315962,11/9/2014,debtconsolidation,0,17391,48 months,10.22,443,D3,Current
1595498,2072312,7/5/2014,education,0,24656,60 months,11.1,537,D1,Current
1497921,2411850,4/24/2016,debtconsolidation,1,24696,60 months,14.94,587,C2,Current
1107798,2086814,7/19/2015,debtconsolidation,0,20971,48 months,8.15,513,B1,Current
1553283,2095912,8/2/2015,business,0,22000,60 months,11.99,489,D1,Current
1726738,2715535,12/17/2015,debtconsolidation,0,17651,36 months,9.37,564,D2,Current
1799698,2513003,4/12/2016,homeimprovement,0,15127,48 months,4.77,347,E1,Current
1063600,2526267,1/30/2015,homeimprovement,0,22520,48 months,28.2,787,E1,Default
1230134,2098142,2/9/2016,debtconsolidation,1,18594,60 months,16.95,462,B1,Current
1535071,2538443,4/12/2015,debtconsolidation,0,24818,60 months,18.26,634,B3,Current
1217554,2181568,12/31/2015,debtconsolidation,0,25006,48 months,10.44,640,C1,Current
1571384,2694268,5/28/2016,debtconsolidation,0,26401,36 months,13.25,893,D2,Current
1878116,2646637,11/27/2015,debtconsolidation,0,26066,36 months,11.54,860,A3,Current
1542444,2615122,2/26/2016,debtconsolidation,0,17466,60 months,6.69,343,B1,Current
1804773,2444338,11/7/2015,debtconsolidation,1,20716,48 months,9.04,516,B1,Current
1868783,2084182,6/12/2016,debtconsolidation,0,23606,48 months,6.27,557,A2,Current
1746218,2293849,9/1/2014,debtconsolidation,0,19426,60 months,8.8,401,A3,Current
1122162,2123038,11/22/2014,debtconsolidation,0,18516,60 months,25.71,551,E1,Default
1643927,2883829,5/27/2014,debtconsolidation,0,16948,36 months,9.13,540,A3,Current
1882335,2471140,8/26/2015,debtconsolidation,0,27598,60 months,15.28,661,A3,Current
1660828,2447247,5/5/2015,debtconsolidation,0,14862,36 months,5.2,447,C2,Current
1718070,2029588,7/16/2015,debtconsolidation,0,26041,60 months,8.17,530,E3,Current
1153832,2006525,12/26/2014,debtconsolidation,0,25954,48 months,6.7,618,B2,Current
1184653,2671026,4/7/2015,debtconsolidation,0,19834,60 months,10.32,425,A1,Current
1120250,2367192,6/28/2014,debtconsolidation,0,13294,48 months,11.31,346,C1,Current
1557085,2774628,3/5/2015,debtconsolidation,0,22685,36 months,14.87,785,D2,Current
1425746,2791760,6/11/2014,debtconsolidation,0,21670,36 months,9.39,693,A3,Current
1730383,2430097,8/16/2014,debtconsolidation,0,19483,60 months,15.81,472,D1,Default
1016913,2103791,1/26/2015,debtconsolidation,1,29714,48 months,9.81,751,D1,Current
1801897,2225800,3/19/2016,debtconsolidation,0,21805,36 months,12.39,728,B3,Current
1335679,2047432,10/6/2014,debtconsolidation,0,27383,36 months,9.45,877,C1,Current
1804661,2898626,5/21/2015,auto,0,16469,36 months,9.15,525,C2,Default
1583802,2756076,9/20/2015,debtconsolidation,0,20140,48 months,10.44,515,C2,Current
1264357,2240481,7/18/2015,debtconsolidation,0,16820,60 months,8.69,347,C1,Current
1411530,2898160,11/3/2014,debtconsolidation,1,23710,36 months,5.84,720,A2,Current
1764553,2012170,1/24/2015,debtconsolidation,0,20115,36 months,11.46,663,B1,Current
1327888,2799092,11/20/2015,debtconsolidation,0,15504,60 months,14.97,369,C3,Current
1483160,2379055,2/8/2016,debtconsolidation,0,21755,48 months,7.68,528,B3,Current
1242049,2738493,9/20/2014,debtconsolidation,0,18675,36 months,13.4,633,C3,Current
1573869,2470778,1/5/2015,debtconsolidation,0,14919,48 months,7.33,360,A2,Current
1810130,2760830,11/6/2015,debtconsolidation,0,19726,60 months,8.84,408,B1,Current
1358554,2117554,8/12/2015,debtconsolidation,0,25047,48 months,14.78,694,B1,Current
1571404,2014324,3/27/2016,business,0,16921,36 months,13.41,573,A2,Current
1021760,2605678,2/10/2016,debtconsolidation,0,18033,48 months,13.05,484,B2,Current
1162433,2217463,1/16/2015,debtconsolidation,0,27378,60 months,12.99,623,A1,Current
1034458,2070483,6/24/2014,debtconsolidation,0,22499,60 months,9.07,468,B3,Current
1398791,2436801,4/3/2016,debtconsolidation,0,27322,60 months,9.41,573,A2,Current
1100338,2669535,7/18/2015,debtconsolidation,0,26875,48 months,6.9,642,D2,Current
1670831,2274639,9/23/2014,debtconsolidation,0,21268,,14.1,582,A3,Current
1685242,2210252,8/22/2015,homeimprovement,0,22504,48 months,10.37,575,B1,Current
1574257,2807283,9/2/2014,debtconsolidation,0,16023,60 months,11.31,351,C3,Current
1472047,2728186,6/27/2016,business,0,24217,48 months,7.17,582,A2,Current
1552273,2734577,12/9/2015,debtconsolidation,0,23798,60 months,10.64,513,D1,Current
1194474,2244050,4/20/2016,debtconsolidation,1,25744,60 months,5.26,489,E1,Current
1858757,2570902,9/1/2015,homeimprovement,0,21480,48 months,15.32,601,A2,Current
1536597,2692429,4/27/2015,homeimprovement,0,27379,48 months,7.38,660,A3,Current
1747709,2641937,8/9/2015,debtconsolidation,0,28971,48 months,15.01,806,E2,Default
1459974,2252340,10/10/2015,homeimprovement,0,16950,48 months,15.13,473,A2,Current
1519841,2483485,7/16/2014,debtconsolidation,0,13523,36 months,8.75,428,C3,Current
1785569,2048972,10/7/2014,debtconsolidation,0,18530,36 months,17.53,666,A3,Current
1392731,2243887,11/13/2015,debtconsolidation,0,15525,60 months,5.48,296,D3,Default
1854374,2231467,1/23/2015,debtconsolidation,0,24077,36 months,13.59,818,D1,Current
1003225,2299724,12/29/2015,debtconsolidation,0,22748,48 months,6.46,539,A2,Current
1586286,2513822,12/17/2015,homeimprovement,0,25618,60 months,8.02,520,E2,Current
1546402,2341804,6/7/2016,debtconsolidation,0,16613,48 months,12.94,445,B1,Current
1881368,2370374,1/31/2015,debtconsolidation,0,18361,36 months,7.64,572,A3,Current
1435198,2091610,12/20/2015,debtconsolidation,0,27022,36 months,6.55,829,C1,Current
1426812,2085211,10/15/2015,debtconsolidation,0,16873,60 months,12.42,379,A3,Current
1577193,2469195,7/23/2015,debtconsolidation,0,19963,48 months,15.72,563,E3,Current
1327259,2462876,6/20/2016,debtconsolidation,0,18693,60 months,15.08,445,A1,Current
1261254,2354943,10/22/2015,other,0,19804,60 months,15.49,476,A3,Current
1507494,2357543,7/12/2014,debtconsolidation,0,20320,36 months,14.37,698,D3,Current
1251875,2094653,4/27/2015,debtconsolidation,0,20928,48 months,8.76,518,B1,Current
1354850,2541608,6/26/2014,debtconsolidation,0,16000,36 months,9.37,512,D1,Current
1652838,2111859,5/1/2016,debtconsolidation,0,21775,,11.2,715,B1,Current
1059576,2691721,1/26/2015,homeimprovement,0,15183,36 months,9.43,486,A2,Current
1570924,2672632,5/16/2015,debtconsolidation,0,20730,60 months,18.7,534,B1,Current
1392405,2555818,7/30/2014,debtconsolidation,0,16402,48 months,14.02,448,C2,Current
1174040,2748750,12/29/2014,debtconsolidation,0,22216,36 months,12.5,743,C3,Current
1075361,2511782,6/19/2014,debtconsolidation,0,17240,36 months,5.5,521,B1,Current
1152252,2177991,8/20/2014,debtconsolidation,0,26484,60 months,19.38,693,A2,Current
1023776,2034909,12/29/2015,debtconsolidation,0,17703,48 months,19.54,534,C2,Current
1863773,2024703,5/15/2015,debtconsolidation,0,15446,36 months,7.76,482,C2,Current
1006080,2513858,11/22/2014,homeimprovement,0,12664,48 months,12.67,338,E2,Current
1291240,2509408,5/25/2015,debtconsolidation,0,18489,48 months,9.53,465,B3,Current
1082519,2482364,3/17/2016,debtconsolidation,0,17591,36 months,10.32,570,C3,Current
1892546,2259653,12/23/2014,debtconsolidation,0,26051,48 months,8.47,642,C1,Current
1303022,2592983,5/13/2016,debtconsolidation,1,23118,36 months,12.27,771,E1,Current
1186483,2389549,11/5/2014,debtconsolidation,0,21623,36 months,13.13,730,C3,Current
1081530,2586862,4/30/2015,debtconsolidation,0,23521,48 months,10.22,599,A3,Current
1140641,2704805,5/29/2015,debtconsolidation,1,20741,36 months,6.39,635,E2,Current
1154606,2392277,5/30/2015,debtconsolidation,0,18234,48 months,15.41,511,C2,Current
1509416,2395385,12/12/2014,debtconsolidation,0,25612,36 months,6.93,790,B1,Current
1459387,2472336,7/10/2014,other,0,19745,36 months,11.29,649,A2,Current
1555995,2881250,8/11/2015,homeimprovement,0,23895,60 months,9.11,497,A3,Current
1356278,2453172,9/6/2014,debtconsolidation,0,22433,48 months,16.44,641,D3,Current
1419786,2390526,11/4/2015,debtconsolidation,0,17727,48 months,14.72,491,B2,Current
1354764,2581674,2/23/2016,debtconsolidation,0,22171,36 months,5.26,667,A1,Current
1879857,2568570,6/28/2016,debtconsolidation,0,16116,36 months,12.92,542,C2,Current
1304344,2328827,3/22/2015,debtconsolidation,0,28146,60 months,19.64,740,E1,Default
1331430,2771238,8/21/2015,business,0,25311,60 months,15.02,602,A3,Current
1216043,2499718,6/18/2014,homeimprovement,0,25765,48 months,7.66,625,D1,Current
1711539,2246047,9/28/2015,debtconsolidation,0,21541,48 months,8.77,534,B2,Current
1216252,2594316,6/21/2014,debtconsolidation,0,25628,36 months,6.39,784,B2,Current
1029815,2736417,3/20/2016,other,0,23880,60 months,7.95,484,C3,Current
1687687,2689660,6/30/2016,debtconsolidation,0,21532,48 months,14.58,595,A1,Current
1170352,2569434,3/5/2015,debtconsolidation,0,24298,48 months,10.41,621,B2,Current
1497356,2375284,12/29/2015,debtconsolidation,0,27731,60 months,20.68,745,C1,Default
1520788,2511087,1/5/2015,debtconsolidation,0,18266,36 months,13.53,620,C1,Current
1696315,2570885,1/18/2016,debtconsolidation,0,20505,36 months,8.37,646,D1,Default
1566455,2264740,7/19/2014,debtconsolidation,1,22019,36 months,11.87,730,A2,Current
1700792,2635210,9/23/2015,debtconsolidation,0,16433,48 months,11.06,425,B2,Current
1558322,2562305,5/9/2016,debtconsolidation,0,16013,60 months,16.45,393,C3,Current
1088855,2790032,8/30/2014,debtconsolidation,0,26785,60 months,13.74,620,E3,Current
1679294,2550076,10/1/2014,debtconsolidation,0,28176,48 months,12.94,755,C3,Current
1310222,2895189,8/2/2015,business,0,29063,48 months,25.6,973,C3,Default
1273797,2459995,10/29/2015,homeimprovement,0,17085,60 months,11.82,378,A2,Current
1280901,2628887,2/4/2016,homeimprovement,0,21272,36 months,8.14,668,B2,Current
1184615,2355179,1/1/2016,other,0,22754,60 months,5.4,434,B3,Current
1659624,2463238,9/14/2014,debtconsolidation,0,23645,36 months,10.29,766,C1,Current
1590857,2201132,6/11/2016,debtconsolidation,0,21265,60 months,7.63,427,C2,Current
1244810,2698620,4/19/2016,debtconsolidation,0,19015,36 months,11.6,628,B2,Current
1169181,2608829,12/9/2015,debtconsolidation,0,18318,60 months,4.42,341,B2,Current
1815468,2554357,8/17/2015,debtconsolidation,0,20534,48 months,12.28,544,A1,Current
1377827,2860380,9/1/2015,debtconsolidation,1,21386,48 months,4.43,487,A2,Current
1054317,2568657,1/27/2016,debtconsolidation,0,27499,48 months,10.97,710,C1,Current
1608563,2353147,8/26/2014,debtconsolidation,0,22630,60 months,4.99,427,A1,Current
1350925,2512895,10/11/2015,homeimprovement,0,16957,48 months,16.81,488,A2,Current
1359994,2357501,9/6/2014,debtconsolidation,0,20762,60 months,11.03,452,C2,Current
1895273,2557467,3/23/2015,debtconsolidation,0,20935,36 months,16.83,745,D2,Current
1383773,2028547,7/27/2014,debtconsolidation,0,30908,60 months,7.69,622,C2,Current
1343649,2406064,12/17/2014,homeimprovement,0,13583,60 months,9.9,288,B2,Current
1250101,2895101,6/12/2015,debtconsolidation,,17190,36 months,16.95,612,A1,Current
1495187,2532006,11/5/2014,other,0,11525,48 months,12.55,307,C1,Current
1430256,2857356,5/1/2015,debtconsolidation,0,10082,48 months,11.09,261,A2,Current
1629534,2125607,6/17/2014,debtconsolidation,0,19417,36 months,5.33,585,A1,Current
1755626,2346573,12/28/2014,debtconsolidation,0,21206,36 months,14.39,729,B2,Current
1262322,2007062,8/28/2014,debtconsolidation,0,20312,48 months,6.5,482,E3,Current
1618195,2502944,10/10/2014,other,0,24902,48 months,19.45,750,A2,Current
1271984,2869161,1/25/2016,debtconsolidation,0,21050,60 months,14.24,492,B1,Current
1396192,2448003,8/27/2014,debtconsolidation,0,21307,36 months,6.37,652,C3,Current
1406119,2581560,9/28/2015,debtconsolidation,0,9735,36 months,15.47,340,D3,Current
1779123,2084001,3/12/2015,debtconsolidation,1,15605,48 months,15.78,440,B3,Current
1414905,2365970,1/10/2015,debtconsolidation,0,13786,36 months,6.39,422,D1,Current
1835527,2177883,10/23/2014,debtconsolidation,0,20957,48 months,8.82,520,C3,Current
1512640,2428098,6/26/2014,debtconsolidation,0,16261,36 months,13.65,553,E3,Current
1187487,2152009,5/20/2015,debtconsolidation,0,22664,36 months,14.77,783,E2,Current
1708509,2029160,10/13/2014,other,1,23772,60 months,9.41,498,E3,Current
1632820,2663761,12/6/2015,debtconsolidation,0,24512,60 months,12.46,551,C2,Current
1135338,2079266,8/11/2015,debtconsolidation,0,15272,36 months,15.24,531,C1,Current
1306284,2586582,3/21/2015,debtconsolidation,0,18187,36 months,7.4,565,C2,Current
1504258,2052102,2/11/2016,debtconsolidation,0,23842,36 months,12.31,795,D2,Current
1442713,2452790,4/3/2015,homeimprovement,0,18628,36 months,9.11,593,B1,Current
1773275,2029569,7/25/2015,debtconsolidation,0,21486,48 months,8.38,528,E2,Default
1499561,2709699,7/10/2014,debtconsolidation,0,24119,36 months,14.08,825,A3,Current
1036724,2361843,5/23/2014,business,0,28405,48 months,9.36,712,D1,Current
1870875,2440023,2/2/2015,homeimprovement,0,18510,36 months,12.66,621,C2,Default
1225704,2879559,1/28/2016,homeimprovement,0,21965,36 months,5.15,660,C1,Current
1364545,2286736,10/18/2015,debtconsolidation,0,25888,36 months,7.06,800,C2,Default
1185188,2033712,7/8/2015,debtconsolidation,0,23725,60 months,5.12,449,B1,Current
1343220,2141428,6/16/2015,debtconsolidation,0,14276,,11.78,374,C1,Current
1607715,2481293,6/26/2016,homeimprovement,0,16792,60 months,16.82,416,B3,Current
1470297,2430946,7/9/2015,debtconsolidation,0,15672,60 months,9.67,330,C1,Current
1100432,2492324,7/28/2015,debtconsolidation,0,24445,36 months,9.75,786,D1,Current
1514049,2684561,6/10/2015,debtconsolidation,0,15239,36 months,13.98,521,A3,Current
1551893,2194626,4/13/2015,debtconsolidation,0,16430,48 months,11.94,432,E1,Default
1079346,2251201,7/18/2015,debtconsolidation,0,29621,36 months,7.67,924,B2,Current
1805775,2739766,7/19/2015,debtconsolidation,0,23661,36 months,17.17,846,E2,Default
1740381,2363986,12/11/2015,debtconsolidation,0,20731,60 months,26.42,626,A1,Default
1657116,2449601,8/26/2014,debtconsolidation,1,20846,48 months,5.63,486,C2,Current
1333803,2367045,12/25/2014,homeimprovement,0,21885,60 months,7.92,443,A1,Current
1455914,2095040,12/28/2014,debtconsolidation,0,26924,36 months,10.9,880,E3,Default
1468743,2678501,5/23/2015,debtconsolidation,0,13343,60 months,5.74,256,C2,Current
1682472,2801688,6/6/2016,debtconsolidation,0,24228,60 months,8.77,500,A3,Current
1835357,2308386,4/24/2015,homeimprovement,0,27906,36 months,8.09,876,B1,Current
1412373,2500713,1/30/2015,debtconsolidation,0,16968,48 months,12.82,454,E1,Default
1384029,2365887,3/20/2015,education,0,18427,48 months,12.45,489,E1,Current
1464989,2616213,12/11/2014,debtconsolidation,0,7643,48 months,9.46,192,A3,Current
1504598,2378528,6/4/2015,debtconsolidation,0,19080,36 months,17.82,688,E1,Current
1701002,2543294,6/16/2015,debtconsolidation,0,30212,36 months,6.48,926,B3,Default
1302957,2146651,5/3/2015,debtconsolidation,0,17188,36 months,8.05,539,C1,Current
1314541,2265119,10/25/2014,debtconsolidation,0,11719,48 months,11.4,305,D2,Current
1558323,2668467,12/29/2014,debtconsolidation,0,25435,60 months,7.98,515,A3,Current
1889176,2248942,1/15/2015,debtconsolidation,0,14833,60 months,10.69,320,A1,Current
1187545,2413543,2/19/2016,business,0,17642,36 months,6.88,544,C2,Current
1124056,2869541,12/16/2014,debtconsolidation,0,21894,48 months,14.19,600,C2,Current
1710272,2173377,8/14/2015,debtconsolidation,0,21288,36 months,6.46,652,D1,Current
1117732,2725487,3/24/2016,homeimprovement,0,20494,60 months,6.27,399,C3,Current
1580780,2158055,6/23/2014,debtconsolidation,0,25227,60 months,16.98,627,B1,Current
1174975,2737166,6/16/2014,debtconsolidation,0,23914,48 months,18.35,707,A3,Current
1161542,2254277,11/13/2014,debtconsolidation,0,14550,48 months,24.98,482,D1,Default
1523396,2524844,4/15/2016,debtconsolidation,0,15190,48 months,15.35,425,B3,Current
1369074,2009687,9/19/2014,business,0,16259,36 months,16.84,578,A1,Current
1836992,2580319,3/18/2016,debtconsolidation,0,25265,60 months,9.48,530,A3,Current
1664676,2640430,4/13/2015,homeimprovement,0,11733,36 months,8.6,371,E3,Default
1540778,2600517,5/20/2015,debtconsolidation,0,20795,36 months,16.34,735,A1,Current
1747960,2417974,12/2/2014,debtconsolidation,0,26977,48 months,10.52,691,B3,Current
1350300,2383797,3/15/2016,debtconsolidation,0,20906,60 months,24.37,606,E2,Default
1811410,2503976,8/13/2014,education,0,24204,36 months,16.63,858,A3,Current
1020461,2572983,9/3/2014,debtconsolidation,0,14313,36 months,13.11,483,D2,Current
1274939,2872702,5/13/2014,debtconsolidation,0,18471,48 months,13.26,498,B3,Current
1073040,2035122,7/29/2014,debtconsolidation,0,22870,60 months,9.41,479,C1,Current
1872763,2369937,6/9/2016,debtconsolidation,1,24739,36 months,8.45,780,E2,Current
1451804,2418852,12/22/2014,debtconsolidation,0,18845,36 months,6.41,577,A3,Current
1815769,2008574,9/14/2014,debtconsolidation,0,21167,48 months,13.77,576,A3,Current
1412648,2618477,7/17/2014,debtconsolidation,0,22122,36 months,18.51,805,B1,Current
1673052,2726993,6/5/2016,debtconsolidation,0,23476,48 months,8.97,584,A2,Current
1061785,2423208,6/24/2014,homeimprovement,0,18133,48 months,20.19,554,B2,Current
1557299,2314274,3/13/2015,debtconsolidation,0,25747,60 months,12.76,583,A1,Current
1831286,2647246,5/30/2015,debtconsolidation,0,27158,60 months,13.82,629,C3,Current
1505895,2545108,7/29/2015,debtconsolidation,0,15639,60 months,13.05,356,B1,Current
1679234,2766083,7/7/2014,debtconsolidation,0,16435,,8.37,404,A3,Current
1592897,2460912,6/14/2016,debtconsolidation,1,21325,36 months,6.24,651,E3,Current
