,loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus,residentialState,yearsEmployment,homeOwnership,annualIncome,incomeVerified,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon
65542,1438879,2084180,1/29/2015,homeimprovement,0.0,21333.0,60 months,10.54,459,A2,Current,DC,10+ years,rent,54143,0,13.09,11,12,12.0,10,17700,59.72,0,0,0,0
65543,1576025,2266364,10/7/2015,debtconsolidation,0.0,22038.0,60 months,10.01,468,A2,Current,MD,< 1 year,rent,58644,0,24.52,5,16,9.0,3,12403,75.37,0,0,0,1
65544,1619123,2253745,1/3/2016,debtconsolidation,0.0,27487.0,48 months,12.52,731,D3,Current,NY,< 1 year,mortgage,59705,0,16.32,10,16,14.0,6,21795,87.05,0,0,0,0
65545,1741687,2405892,10/4/2015,debtconsolidation,0.0,25604.0,60 months,9.56,538,B1,Current,MN,1 year,rent,56345,0,7.65,39,16,10.0,6,14897,58.06,0,0,0,0
65546,1391351,2250183,6/12/2016,debtconsolidation,0.0,18702.0,60 months,9.21,390,A2,Current,AZ,10+ years,mortgage,54291,1,9.38,10,16,13.0,11,17201,45.92,0,0,0,0
65547,1489495,2516536,12/6/2015,debtconsolidation,0.0,18050.0,48 months,21.81,567,A2,Current,FL,2-5 years,mortgage,58863,1,17.97,2,17,9.0,6,15486,67.55,0,0,0,0
65548,1384367,2743466,9/17/2014,debtconsolidation,0.0,28601.0,36 months,13.11,965,B3,Current,NM,6-9 years,rent,54966,1,18.03,30,14,11.0,8,15806,36.19,0,0,0,0
65549,1726736,2315701,6/4/2015,business,0.0,13063.0,60 months,20.84,352,E2,Default,FL,6-9 years,own,54022,0,16.83,3,12,6.0,5,11735,51.17,0,0,0,1
65550,1583262,2115320,2/17/2016,debtconsolidation,0.0,15212.0,60 months,5.39,290,B1,Current,DE,10+ years,rent,55914,1,14.2,3,18,18.0,17,16394,57.38,1,0,0,0
65551,1847377,2469189,9/19/2015,auto,0.0,20581.0,60 months,7.15,409,A2,Current,MA,6-9 years,mortgage,53320,1,21.17,5,16,12.0,11,19298,84.12,0,0,0,1
65552,1663322,2360794,10/5/2014,debtconsolidation,0.0,18235.0,36 months,6.43,558,E3,Current,KY,6-9 years,mortgage,53218,1,16.22,6,14,10.0,6,13780,78.66,1,0,0,1
65553,1896382,2102897,10/2/2014,debtconsolidation,0.0,24863.0,48 months,6.32,588,E3,Current,FL,< 1 year,mortgage,56360,0,17.43,9,19,15.0,13,11925,64.05,0,0,0,0
65554,1874805,2888450,1/13/2016,debtconsolidation,0.0,18711.0,48 months,9.8,473,C3,Current,MI,2-5 years,own,60816,1,19.41,2,18,9.0,9,9210,46.12,0,0,0,0
65555,1782877,2187932,11/24/2015,debtconsolidation,0.0,16699.0,48 months,13.32,451,A1,Current,FL,2-5 years,own,52277,1,12.68,4,14,10.0,9,13566,36.45,1,0,0,1
65556,1306231,2570027,7/17/2014,debtconsolidation,0.0,21001.0,36 months,17.69,756,B3,Current,NJ,2-5 years,mortgage,54574,1,21.68,3,14,10.0,7,13023,95.31,7,0,0,1
65557,1278023,2837974,1/5/2015,debtconsolidation,0.0,16460.0,60 months,6.95,326,A1,Current,ID,< 1 year,rent,54894,0,21.67,1,15,10.0,5,17108,60.77,0,14,12,0
65558,1621598,2711766,9/22/2015,debtconsolidation,0.0,8158.0,36 months,12.87,274,D1,Current,DC,1 year,own,55077,1,16.11,7,16,16.0,7,15936,63.47,0,0,0,0
65559,1402830,2595797,6/9/2016,homeimprovement,0.0,18529.0,48 months,12.06,488,D3,Default,DC,< 1 year,own,51865,0,17.96,21,11,8.0,4,16130,56.09,0,3,2,2
65560,1393512,2250845,1/9/2015,debtconsolidation,0.0,26522.0,48 months,10.84,683,A1,Current,NE,6-9 years,rent,57853,1,19.54,4,13,7.0,7,15217,70.78,0,5,3,2
65561,1350263,2444048,4/25/2015,debtconsolidation,0.0,32360.0,36 months,9.15,1031,B3,Current,CA,6-9 years,rent,48977,0,16.33,28,13,8.0,6,12177,80.15,0,0,0,0
65562,1193776,2224820,11/29/2015,other,1.0,25439.0,60 months,14.63,600,A1,Current,MS,< 1 year,mortgage,57701,1,22.41,9,17,11.0,6,13209,73.17,0,15,10,0
65563,1472703,2848136,4/19/2015,debtconsolidation,0.0,20419.0,36 months,5.41,616,C3,Default,MT,10+ years,own,48395,1,24.31,22,15,10.0,9,12262,64.1,1,1,1,1
65564,1377142,2112987,11/16/2014,debtconsolidation,1.0,25789.0,48 months,10.75,663,A1,Current,ID,< 1 year,own,57013,1,21.21,8,13,13.0,8,9372,46.59,0,0,0,1
65565,1046277,2854786,9/11/2014,debtconsolidation,0.0,12544.0,48 months,8.12,307,E1,Current,KY,< 1 year,rent,52367,0,11.05,22,13,9.0,3,21031,79.99,0,16,10,2
65566,1332539,2112806,3/12/2016,debtconsolidation,1.0,20738.0,36 months,18.38,754,D1,Default,MO,1 year,own,54341,1,17.81,8,16,9.0,9,11633,85.12,0,0,0,0
65567,1595672,2010210,5/29/2016,debtconsolidation,0.0,10912.0,60 months,6.76,215,D2,Current,WA,< 1 year,own,55310,1,18.89,16,14,8.0,6,13608,66.79,0,0,0,1
65568,1368133,2526599,3/30/2016,homeimprovement,0.0,16926.0,48 months,13.07,455,C1,Current,MT,< 1 year,mortgage,54890,1,12.38,1,18,13.0,13,14619,57.79,0,0,0,0
65569,1486364,2838761,9/12/2014,debtconsolidation,0.0,20295.0,60 months,12.69,459,A2,Current,FL,2-5 years,rent,51977,1,21.22,40,15,14.0,6,15311,89.61,0,0,0,0
65570,1623062,2546745,6/17/2015,debtconsolidation,0.0,25786.0,48 months,7.72,626,B3,Current,NJ,6-9 years,rent,58296,1,18.9,31,13,9.0,4,16315,58.29,0,0,0,0
65571,1707110,2168053,4/28/2016,healthcare,0.0,20570.0,60 months,16.01,500,E3,Default,VA,2-5 years,own,49520,1,11.45,26,18,14.0,13,14192,57.76,0,0,0,0
65572,1273999,2348135,6/23/2015,debtconsolidation,0.0,11126.0,36 months,11.27,366,B1,Current,MI,2-5 years,mortgage,65525,1,9.46,3,21,18.0,12,14096,94.26,0,4,2,0
65573,1577332,2793433,12/24/2015,debtconsolidation,0.0,19494.0,60 months,13.1,524,A2,Current,IN,< 1 year,rent,54806,0,13.7,6,15,14.0,13,15382,61.5,0,9,9,2
65574,1678601,2347649,5/11/2016,other,0.0,19682.0,60 months,8.06,400,A2,Current,NH,< 1 year,rent,55104,0,11.42,6,13,8.0,4,20584,50.12,12,0,0,0
65575,1026965,2486545,10/7/2014,debtconsolidation,0.0,18073.0,36 months,5.83,548,B2,Current,CT,2-5 years,mortgage,55962,1,13.83,17,18,10.0,6,15272,47.03,0,0,0,1
65576,1726924,2803433,12/11/2015,auto,0.0,17844.0,36 months,20.65,669,B3,Default,VT,< 1 year,rent,48909,1,17.77,4,10,9.0,5,15545,75.74,0,0,0,0
65577,1007369,2707467,5/17/2016,debtconsolidation,0.0,16113.0,60 months,7.26,321,B3,Current,PA,10+ years,own,57446,1,10.43,1,18,15.0,8,15097,38.97,0,0,0,0
65578,1149153,2385618,7/12/2014,debtconsolidation,0.0,26470.0,60 months,23.53,754,D3,Default,TN,< 1 year,mortgage,43179,1,24.86,18,14,10.0,10,10401,56.59,0,0,0,2
65579,1707140,2230935,5/16/2016,debtconsolidation,0.0,18029.0,36 months,6.16,550,B2,Current,NE,1 year,own,61340,0,19.9,19,18,16.0,13,15392,55.67,0,0,0,1
65580,1691697,2172371,12/4/2015,education,0.0,13201.0,60 months,7.3,263,B1,Current,TX,2-5 years,rent,52783,1,22.37,6,8,6.0,5,12015,46.57,0,0,0,1
65581,1194625,2313881,8/3/2014,debtconsolidation,0.0,24868.0,60 months,8.56,511,A2,Current,CA,6-9 years,rent,52442,0,19.86,1,13,8.0,5,18605,78.01,0,16,11,2
65582,1343058,2718856,1/30/2016,debtconsolidation,0.0,18859.0,48 months,7.55,456,D2,Current,ID,6-9 years,own,51345,1,18.78,8,15,11.0,8,18776,55.95,0,1,1,0
65583,1621784,2865189,2/6/2016,debtconsolidation,0.0,18258.0,48 months,9.19,456,C1,Current,VA,1 year,own,57018,0,29.73,2,16,13.0,10,12243,70.49,0,0,0,1
65584,1678234,2674428,12/20/2015,debtconsolidation,0.0,17447.0,60 months,9.68,368,E1,Current,MD,< 1 year,mortgage,56616,1,12.28,9,5,3.0,2,14837,80.92,0,0,0,0
65585,1374505,2169580,10/6/2015,debtconsolidation,0.0,13180.0,36 months,8.91,419,A2,Current,AZ,< 1 year,rent,56777,1,20.1,7,18,11.0,10,12849,65.57,0,0,0,1
65586,1197873,2851139,3/24/2015,debtconsolidation,0.0,30442.0,60 months,11.27,666,D1,Default,KY,< 1 year,mortgage,49820,0,10.56,26,15,10.0,7,10643,49.98,0,0,0,2
65587,1072553,2513295,9/9/2015,debtconsolidation,0.0,23872.0,48 months,10.93,616,E3,Current,DC,10+ years,mortgage,56533,0,13.37,10,12,8.0,3,16334,56.95,0,0,0,11
65588,1245236,2144616,4/5/2016,debtconsolidation,0.0,18485.0,36 months,14.05,632,C3,Default,MT,1 year,own,52181,1,15.52,13,6,4.0,2,8387,100.0,0,1,1,2
65589,1331133,2531576,11/5/2015,other,0.0,25838.0,60 months,7.29,515,C2,Current,KY,10+ years,rent,54561,1,24.13,37,22,14.0,10,14485,62.97,0,0,0,2
65590,1811337,2128401,11/28/2014,debtconsolidation,0.0,14423.0,60 months,19.13,375,B3,Current,WA,6-9 years,rent,56860,1,18.97,8,18,18.0,13,14232,63.3,0,3,3,0
65591,1023274,2680009,6/15/2015,debtconsolidation,0.0,17522.0,36 months,11.37,577,A2,Current,FL,< 1 year,rent,53217,0,11.42,17,21,18.0,16,15366,42.64,0,9,5,4
65592,1725892,2046854,7/24/2014,debtconsolidation,0.0,17051.0,60 months,6.04,401,C1,Current,MT,< 1 year,mortgage,49899,1,23.43,1,17,10.0,5,13133,79.35,0,0,0,2
65593,1719109,2490933,9/8/2015,debtconsolidation,0.0,16614.0,60 months,10.35,356,A2,Current,MS,2-5 years,mortgage,53674,0,9.04,9,19,19.0,7,15264,80.51,0,0,0,5
65594,1225732,2606964,11/1/2014,debtconsolidation,0.0,16539.0,60 months,9.12,344,A3,Current,NY,10+ years,mortgage,53536,1,14.25,8,16,16.0,5,15463,41.96,0,2,1,1
65595,1258063,2335052,3/26/2016,other,0.0,28732.0,48 months,14.88,798,C1,Current,CA,10+ years,own,56869,0,37.1,2,10,5.0,4,14336,53.14,0,0,0,1
65596,1242552,2426889,1/20/2016,debtconsolidation,0.0,20882.0,36 months,13.48,708,B2,Current,NC,1 year,rent,49481,1,16.67,9,9,8.0,7,15757,59.67,0,1,1,0
65597,1220918,2381810,10/26/2014,debtconsolidation,0.0,26843.0,60 months,14.7,634,B1,Current,FL,2-5 years,mortgage,54666,0,26.72,2,10,8.0,8,13876,75.13,0,0,0,1
65598,1494791,2179909,10/20/2015,debtconsolidation,0.0,18812.0,60 months,10.91,408,E3,Current,NE,10+ years,mortgage,53694,1,17.18,2,17,10.0,4,17161,84.25,0,0,0,2
65599,1830851,2491883,9/6/2015,debtconsolidation,0.0,16688.0,48 months,14.67,462,A3,Current,NM,1 year,mortgage,56902,1,25.13,25,15,10.0,13,15558,27.35,0,0,0,3
65600,1617718,2233682,7/3/2015,debtconsolidation,0.0,25973.0,48 months,10.58,666,E3,Default,WY,< 1 year,mortgage,57245,0,24.48,2,19,16.0,12,16714,66.82,1,0,0,0
65601,1260804,2462610,6/13/2014,debtconsolidation,0.0,26539.0,60 months,11.13,579,E3,Default,ID,1 year,own,53733,1,22.3,4,13,9.0,6,15233,90.59,0,5,5,1
65602,1181460,2028130,8/6/2015,education,0.0,20652.0,60 months,14.02,481,A3,Default,IN,10+ years,mortgage,54327,1,14.6,1,15,12.0,7,14393,46.17,0,0,0,2
65603,1310166,2542894,7/7/2014,debtconsolidation,0.0,12110.0,60 months,12.98,275,E2,Current,DE,6-9 years,own,52329,1,7.78,14,19,15.0,9,16188,72.11,0,0,0,1
65604,1541123,2737863,5/11/2015,debtconsolidation,0.0,20707.0,36 months,8.95,658,A1,Current,GA,1 year,mortgage,55357,1,13.92,30,12,11.0,8,12287,62.56,0,0,0,3
65605,1068298,2475406,3/30/2015,debtconsolidation,0.0,15272.0,60 months,8.87,316,A2,Current,ND,1 year,rent,52738,1,17.01,6,16,12.0,10,20415,94.94,0,7,6,0
65606,1872783,2251004,7/6/2014,debtconsolidation,0.0,23189.0,48 months,6.83,553,E3,Current,TN,6-9 years,own,58206,1,8.4,1,8,7.0,4,11664,64.51,11,1,1,0
65607,1525153,2423086,1/6/2016,debtconsolidation,0.0,16410.0,60 months,5.01,492,B1,Current,CA,10+ years,rent,54597,1,17.73,1,15,12.0,8,9880,48.71,8,0,0,0
65608,1699700,2016189,11/12/2014,other,0.0,15072.0,36 months,7.6,470,A2,Current,DC,< 1 year,own,59173,0,27.07,3,10,7.0,4,18243,70.52,0,0,0,1
65609,1246637,2417278,3/21/2016,debtconsolidation,0.0,19519.0,48 months,9.86,494,B1,Current,CA,1 year,own,55875,0,25.16,5,14,11.0,11,15097,65.96,0,0,0,1
65610,1122113,2242458,1/27/2015,debtconsolidation,0.0,20989.0,60 months,12.31,470,A2,Current,CO,10+ years,mortgage,57088,1,21.05,7,13,9.0,6,17518,64.87,0,1,1,1
65611,1400288,2841838,5/3/2015,debtconsolidation,0.0,16641.0,60 months,15.55,401,C3,Current,ND,< 1 year,mortgage,55423,0,17.7,1,12,12.0,7,16798,49.06,0,0,0,0
65612,1757217,2524804,12/6/2015,debtconsolidation,0.0,30061.0,36 months,13.64,1022,B3,Current,AZ,10+ years,own,55065,0,8.02,8,10,7.0,7,16926,93.23,0,0,0,6
65613,1605231,2136308,4/6/2015,debtconsolidation,0.0,13993.0,48 months,8.07,342,A3,Current,IN,2-5 years,rent,53699,1,19.46,28,17,9.0,3,14543,65.49,0,0,0,0
65614,1252570,2291082,7/4/2014,debtconsolidation,0.0,21766.0,48 months,21.75,683,A1,Current,ME,10+ years,mortgage,58634,1,14.51,17,19,17.0,14,16066,79.94,15,0,0,1
65615,1518009,2731894,12/12/2015,debtconsolidation,0.0,24503.0,36 months,20.41,916,A1,Current,OR,6-9 years,rent,57496,0,14.46,7,18,18.0,17,15814,65.21,0,13,8,1
65616,1339426,2643590,3/20/2016,debtconsolidation,0.0,19606.0,48 months,14.23,538,C3,Current,CO,10+ years,rent,43537,0,11.09,14,17,16.0,10,10859,72.96,1,0,0,0
65617,1000398,2632574,10/13/2015,debtconsolidation,0.0,22192.0,60 months,7.54,445,A3,Current,DC,10+ years,rent,59082,1,6.49,1,16,13.0,5,20014,76.32,0,0,0,1
65618,1141002,2899590,9/9/2015,debtconsolidation,0.0,28637.0,48 months,15.31,801,A2,Current,CA,6-9 years,rent,53632,1,14.75,6,4,2.0,1,15867,81.46,1,0,0,1
65619,1549677,2567928,8/4/2014,debtconsolidation,0.0,15436.0,60 months,11.4,508,B2,Current,DE,10+ years,mortgage,57788,1,19.68,1,14,13.0,6,13088,97.1,0,0,0,0
65620,1576302,2173086,12/11/2015,debtconsolidation,0.0,25143.0,48 months,9.47,631,C3,Current,CO,10+ years,own,58353,0,14.95,31,16,13.0,8,14824,60.6,0,1,1,1
65621,1404561,2836192,5/29/2014,debtconsolidation,0.0,26136.0,36 months,10.09,844,C2,Current,MA,10+ years,rent,49027,0,12.24,4,8,6.0,3,17300,60.28,0,2,1,0
65622,1696407,2890098,7/28/2015,debtconsolidation,0.0,26344.0,48 months,13.99,720,A2,Current,WV,1 year,mortgage,57272,1,23.85,5,18,11.0,7,10043,67.82,1,0,0,0
65623,1374795,2743642,7/14/2014,other,0.0,16724.0,36 months,14.46,575,A1,Current,TN,6-9 years,rent,49574,1,10.99,1,14,8.0,5,18995,70.63,0,0,0,0
65624,1725512,2639115,8/7/2015,debtconsolidation,0.0,21496.0,60 months,5.98,415,B1,Current,KS,6-9 years,own,55914,1,19.18,6,12,9.0,5,19544,65.88,0,0,0,1
65625,1272902,2379316,8/2/2015,debtconsolidation,0.0,22819.0,60 months,13.71,528,B3,Current,NY,10+ years,mortgage,56651,1,20.38,40,16,10.0,8,13714,63.16,0,0,0,1
65626,1224227,2089893,4/13/2016,debtconsolidation,0.0,24040.0,60 months,13.95,559,E1,Current,MI,1 year,mortgage,67336,0,27.88,23,18,15.0,10,16010,57.82,0,0,0,0
65627,1024992,2081777,5/10/2015,debtconsolidation,0.0,15351.0,48 months,12.99,412,A2,Current,KY,1 year,rent,54062,1,14.43,17,16,15.0,5,13780,73.83,0,0,0,1
65628,1473492,2764119,4/10/2015,debtconsolidation,0.0,21980.0,48 months,4.98,506,A1,Current,WA,< 1 year,mortgage,51105,1,24.09,10,14,9.0,6,14902,61.85,0,0,0,0
65629,1465788,2894906,9/21/2015,debtconsolidation,0.0,20953.0,36 months,10.96,686,B2,Current,NY,2-5 years,own,54920,0,13.7,15,13,10.0,4,16930,55.27,2,7,4,0
65630,1274991,2707744,9/12/2014,debtconsolidation,0.0,17834.0,48 months,9.32,447,B3,Current,GA,10+ years,own,50662,1,7.61,9,23,20.0,9,16340,58.94,0,3,3,2
65631,1869432,2793377,6/18/2015,homeimprovement,0.0,27341.0,48 months,13.32,738,B2,Current,TX,1 year,own,53163,1,20.0,17,19,17.0,14,12666,77.26,0,1,1,1
65632,1485405,2000362,6/2/2014,debtconsolidation,0.0,20719.0,60 months,13.68,479,B3,Current,MI,6-9 years,mortgage,55143,1,18.12,9,5,4.0,3,16108,70.65,0,0,0,0
65633,1117470,2434754,6/13/2016,debtconsolidation,0.0,26673.0,36 months,8.27,839,C1,Current,NH,< 1 year,rent,55635,0,21.59,7,14,8.0,3,14682,62.74,0,5,3,0
65634,1825655,2278162,4/28/2016,debtconsolidation,0.0,20999.0,60 months,12.01,467,B2,Current,DE,1 year,own,55615,1,8.83,2,10,6.0,5,14896,80.92,1,0,0,0
65635,1292478,2362393,4/10/2016,debtconsolidation,0.0,22731.0,60 months,14.53,535,E2,Current,CA,6-9 years,rent,56691,0,12.94,4,13,7.0,3,14135,63.57,0,0,0,0
65636,1562596,2625197,8/7/2014,debtconsolidation,0.0,19019.0,60 months,10.74,411,B1,Current,FL,2-5 years,mortgage,57382,1,7.95,5,21,15.0,9,18339,64.57,0,0,0,2
65637,1238390,2602457,4/24/2015,debtconsolidation,0.0,18737.0,36 months,16.2,661,A1,Current,MI,1 year,rent,55106,0,7.74,14,11,9.0,6,13901,54.92,0,2,2,0
65638,1457461,2152086,7/31/2014,debtconsolidation,0.0,25238.0,36 months,11.16,828,B3,Current,MN,< 1 year,rent,59723,0,9.88,25,14,8.0,4,12520,59.26,0,3,3,0
65639,1622507,2709431,9/30/2015,debtconsolidation,0.0,23586.0,36 months,13.6,802,D2,Default,FL,1 year,mortgage,48903,0,18.51,6,8,5.0,3,12377,100.0,0,0,0,0
65640,1432981,2729501,8/25/2015,debtconsolidation,0.0,13393.0,60 months,7.28,267,A2,Current,FL,< 1 year,mortgage,59736,0,2.32,7,17,13.0,6,16495,62.04,0,0,0,0
65641,1886322,2646545,5/16/2016,other,0.0,20904.0,60 months,12.73,473,B3,Current,TN,1 year,rent,55188,0,17.63,6,13,9.0,7,13137,70.02,2,0,0,1
65642,1571958,2038401,5/11/2015,other,0.0,30290.0,36 months,16.92,1079,D1,Default,WI,10+ years,mortgage,55379,1,10.08,38,17,14.0,13,12451,64.86,0,1,1,1
65643,1238524,2150650,3/12/2015,debtconsolidation,0.0,19217.0,36 months,11.55,634,C2,Default,FL,< 1 year,rent,53243,1,28.25,7,11,9.0,9,12464,72.65,0,0,0,0
65644,1211641,2787235,6/2/2016,debtconsolidation,0.0,16713.0,36 months,8.39,527,C2,Current,WI,10+ years,own,50983,1,15.02,7,14,10.0,6,14622,57.75,0,0,0,0
65645,1830677,2243336,7/30/2014,homeimprovement,0.0,14249.0,60 months,10.65,307,B2,Current,MO,2-5 years,mortgage,56877,1,14.56,23,20,15.0,13,15611,80.13,12,0,0,17
65646,1133429,2849525,10/24/2015,debtconsolidation,0.0,20924.0,48 months,22.11,660,D3,Default,ME,< 1 year,own,52237,1,21.36,3,19,18.0,16,13941,77.14,0,0,0,0
65647,1867999,2058297,1/12/2015,debtconsolidation,0.0,23471.0,60 months,13.79,544,E3,Current,MI,6-9 years,own,48033,1,17.45,5,11,6.0,3,12209,52.3,0,14,9,0
65648,1330068,2888773,11/15/2014,business,0.0,21070.0,36 months,10.76,687,C1,Current,CA,10+ years,own,56081,0,13.94,4,17,9.0,7,16740,70.95,0,0,0,0
65649,1584538,2375274,5/2/2015,debtconsolidation,0.0,25857.0,36 months,13.8,881,A3,Current,FL,2-5 years,rent,53042,1,16.14,38,13,7.0,6,9715,54.12,0,0,0,16
65650,1748061,2825713,12/16/2014,debtconsolidation,1.0,23124.0,60 months,8.08,470,A2,Current,AZ,1 year,own,55742,0,17.36,40,22,22.0,10,18943,67.09,0,0,0,1
65651,1294592,2001066,10/20/2015,debtconsolidation,0.0,20691.0,36 months,10.44,672,C1,Current,DC,2-5 years,rent,48687,0,14.25,5,20,16.0,13,18112,47.01,0,20,13,12
65652,1482826,2672088,1/18/2015,debtconsolidation,0.0,13720.0,60 months,14.03,319,B3,Current,NV,< 1 year,rent,60056,1,22.64,17,13,8.0,8,14366,66.71,0,0,0,1
65653,1728650,2663509,5/17/2014,debtconsolidation,0.0,22940.0,36 months,11.14,753,A3,Current,ID,10+ years,rent,57094,1,23.26,28,11,8.0,8,14141,82.83,0,0,0,0
65654,1759013,2732420,4/1/2016,debtconsolidation,0.0,19152.0,48 months,8.49,472,D2,Current,DC,1 year,own,50957,1,19.09,7,18,18.0,14,18418,70.98,4,0,0,18
65655,1297439,2127048,9/23/2014,other,0.0,19325.0,36 months,12.32,645,A1,Current,NY,10+ years,own,56215,1,15.03,30,15,14.0,12,14651,70.46,0,0,0,0
65656,1021033,2218383,5/20/2015,auto,0.0,23013.0,60 months,5.01,434,B2,Current,GA,< 1 year,rent,52785,0,10.17,8,13,11.0,6,13624,69.71,0,16,16,10
65657,1592328,2868423,5/10/2016,debtconsolidation,0.0,16722.0,48 months,12.52,445,A2,Current,FL,< 1 year,mortgage,58991,1,10.83,4,14,9.0,6,16143,70.04,0,0,0,3
65658,1049783,2051967,3/8/2015,debtconsolidation,0.0,21452.0,36 months,16.87,763,A3,Current,MS,1 year,rent,54005,1,21.0,5,12,8.0,7,14328,49.34,6,0,0,2
65659,1436533,2146379,12/27/2014,debtconsolidation,0.0,22388.0,60 months,9.85,474,C2,Current,FL,< 1 year,own,56814,1,20.11,21,12,9.0,5,15025,65.52,9,0,0,0
65660,1365082,2441976,6/21/2016,debtconsolidation,0.0,16262.0,48 months,11.2,422,B2,Current,MI,< 1 year,mortgage,55853,1,25.52,17,17,10.0,7,12948,80.16,0,1,1,0
65661,1614621,2018046,5/6/2015,homeimprovement,0.0,22420.0,48 months,13.6,608,E3,Default,NY,2-5 years,mortgage,55263,1,16.88,8,10,9.0,7,13271,49.63,0,0,0,0
65662,1891692,2899868,6/15/2014,debtconsolidation,0.0,18680.0,48 months,10.96,482,B1,Current,IL,6-9 years,own,57372,1,16.97,3,11,9.0,3,18511,71.9,9,0,0,1
65663,1581415,2769050,12/22/2014,debtconsolidation,0.0,11900.0,48 months,7.84,290,C1,Current,VA,10+ years,mortgage,56610,1,23.83,6,15,9.0,8,17124,54.05,0,0,0,12
65664,1319705,2759984,10/8/2014,debtconsolidation,0.0,24930.0,60 months,9.37,522,A1,Current,KS,2-5 years,own,56852,0,21.59,4,14,7.0,3,16154,72.63,0,0,0,0
65665,1866209,2340004,2/7/2016,debtconsolidation,0.0,32328.0,48 months,10.96,835,B2,Current,CA,< 1 year,mortgage,53884,1,21.9,4,21,18.0,10,16790,93.83,0,1,1,12
65666,1652247,2511765,4/24/2016,debtconsolidation,0.0,10321.0,48 months,8.41,254,B3,Current,WI,2-5 years,rent,56366,0,15.31,9,13,12.0,9,16794,83.1,0,3,3,0
65667,1495525,2409764,6/16/2014,debtconsolidation,0.0,15977.0,48 months,25.74,536,C3,Default,FL,6-9 years,rent,55686,1,19.12,13,18,10.0,9,12941,57.02,0,13,8,0
65668,1740455,2807535,8/8/2014,debtconsolidation,0.0,21958.0,60 months,15.63,530,C2,Current,MO,1 year,rent,58083,0,25.77,38,14,8.0,4,13745,88.05,0,0,0,1
65669,1562961,2817917,9/27/2015,debtconsolidation,0.0,20652.0,48 months,8.97,514,A3,Current,TX,1 year,own,52726,1,10.99,7,20,19.0,12,13987,60.8,0,0,0,1
65670,1731719,2158800,6/26/2016,debtconsolidation,0.0,17746.0,60 months,18.12,452,B3,Current,TX,10+ years,rent,53898,1,9.22,10,21,12.0,7,17507,66.12,0,0,0,0
65671,1258907,2503377,6/11/2016,debtconsolidation,0.0,12947.0,48 months,13.95,353,C3,Current,TN,6-9 years,mortgage,57200,1,9.66,36,24,20.0,10,14748,53.94,0,3,2,2
65672,1590163,2241164,1/19/2016,debtconsolidation,0.0,15374.0,36 months,13.87,524,A1,Current,ID,10+ years,own,52883,0,25.65,14,9,6.0,5,15087,37.64,3,8,7,0
65673,1702127,2631099,7/23/2014,debtconsolidation,0.0,17875.0,48 months,14.47,493,C2,Current,NE,2-5 years,mortgage,58349,1,14.58,5,15,14.0,11,16400,54.55,1,0,0,0
65674,1128366,2860347,8/20/2014,debtconsolidation,0.0,19561.0,48 months,9.89,495,D1,Default,WI,2-5 years,own,52488,1,25.91,4,16,11.0,8,10459,89.69,0,0,0,2
65675,1631334,2273603,9/11/2015,debtconsolidation,0.0,20930.0,48 months,15.86,592,E3,Current,MT,6-9 years,own,52844,1,25.62,5,11,7.0,6,14343,75.84,0,0,0,0
65676,1804509,2421503,9/6/2015,debtconsolidation,0.0,22073.0,60 months,10.49,474,E2,Current,KS,6-9 years,mortgage,60942,1,12.64,13,15,8.0,3,12991,61.5,0,0,0,2
65677,1812622,2023470,5/19/2016,debtconsolidation,0.0,17445.0,60 months,11.79,386,D1,Current,NV,< 1 year,mortgage,54598,1,10.9,6,19,12.0,12,21582,88.91,0,0,0,0
65678,1296354,2460797,5/19/2015,homeimprovement,0.0,21344.0,48 months,5.8,499,B1,Current,CA,6-9 years,own,54467,1,19.51,6,7,5.0,3,16486,50.35,0,0,0,1
65679,1694269,2322517,6/9/2015,debtconsolidation,0.0,24254.0,60 months,9.53,510,B1,Current,MD,10+ years,own,57985,1,20.22,9,24,21.0,11,15936,54.23,1,8,7,0
65680,1269535,2889281,1/5/2016,debtconsolidation,0.0,23642.0,60 months,7.25,471,A2,Current,DC,1 year,mortgage,56588,0,21.89,6,23,14.0,6,8730,46.94,1,7,4,1
65681,1081395,2026218,12/17/2014,homeimprovement,0.0,25636.0,60 months,9.51,539,A2,Current,FL,< 1 year,rent,52613,0,17.91,3,22,13.0,7,16499,54.22,1,0,0,0
65682,1193402,2890701,1/1/2016,debtconsolidation,0.0,23240.0,48 months,11.09,602,B1,Current,FL,2-5 years,mortgage,58319,1,7.59,1,18,15.0,12,12781,67.71,0,0,0,0
65683,1844277,2373760,1/4/2015,debtconsolidation,0.0,20244.0,60 months,10.46,435,B3,Current,IA,6-9 years,mortgage,52317,1,14.55,2,16,12.0,7,13569,79.96,0,0,0,2
65684,1605787,2437900,9/10/2015,debtconsolidation,0.0,12971.0,36 months,15.98,456,C2,Current,ID,10+ years,own,52713,1,12.24,3,9,8.0,4,15369,66.32,0,0,0,0
